id,hotel_name,hotel_id,hotel_score,hotel_image_id,hotel_location_info,hotel_grade_text,hotel_comment_desc,hotel_city_name
667,如家商旅酒店(成都青羊万达中坝地铁站店),chengdu_71570,4.9,https://userimg.qunarzz.com/imgs/202308/12/C.jbxrGmOC6K3tVO_bm480.webp,近中坝地铁站 · 成都火车西站商圈,舒适型,超棒,成都
897,速8精选酒店(成都爱琴海购物公园店),chengdu_71581,4.8,https://userimg.qunarzz.com/imgs/202003/19/C.e0t0jfgqAPxSka2BI480.webp,近成都外国语学校 · 高新西区/茶店子客运站,经济型,棒,成都
297,南港创意酒店(成都双流国际机场店),chengdu_71607,4.8,https://userimg.qunarzz.com/imgs/202112/09/C.nLF4W4GH4NwoLjH67480.webp,近北京华联空港购物中心 · 双流国际机场/空港花田,舒适型,棒,成都
245,成都瑞吉酒店,chengdu_7168,4.9,https://userimg.qunarzz.com/imgs/202307/20/C.plWQTXOmJRYzbui2m480.webp,近春熙路 · 春熙路/太古里,豪华型,超棒,成都
390,柏纳酒店(成都火车东站迎晖路地铁站店),chengdu_71692,4.9,https://userimg.qunarzz.com/imgs/202307/28/C.d3x3CyvgtCB5Boo5F480.webp,近迎晖路地铁站 · 成都火车东站商圈,舒适型,超棒,成都
999,宽窄印象酒店(成都花牌坊地铁站店),chengdu_71741,4.8,https://userimg.qunarzz.com/imgs/202303/26/C.q2QfJoMistwI9tNBM480.webp,近抚琴地铁站 · 欢乐谷/西南交大,经济型,棒,成都
84,熙·酒店(成都春熙路太古里店),chengdu_71867,4.8,https://userimg.qunarzz.com/imgs/202306/10/C.gpDVDVhcTkjFKkDRB480.webp,春熙路景区内,经济型,棒,成都
493,维也纳国际酒店(成都会展中心天府新区骑龙地铁站店),chengdu_72005,4.8,https://userimg.qunarzz.com/imgs/202005/01/C.LkoAEOHmhgSLNaskD480.webp,近骑龙地铁站 · 华阳/海洋公园,高档型,棒,成都
308,密斯万象酒店(成都东站西广场店),chengdu_72010,4.5,https://userimg.qunarzz.com/imgs/202109/26/C.0YdMFIOQ-0ANg-EsO480.webp,近成都东站 · 成都火车东站商圈,经济型,不错,成都
298,琅樾酒店(武侯祠锦里店),chengdu_72097,4.6,https://userimg.qunarzz.com/imgs/202305/18/C.p7thAblm7Xem5jgtl480.webp,近武侯祠 · 锦里商圈,经济型,好,成都
1064,成都拾沫公寓,chengdu_72118,4.7,https://userimg.qunarzz.com/imgs/202005/14/C.kvYliNSc9VkXnAl_k480.webp,近成都东站 · 成都火车东站商圈,经济型,很好,成都
609,成都九眼桥亚朵网易严选酒店,chengdu_72172,4.9,https://userimg.qunarzz.com/imgs/202104/24/C.TGFM3F9Exb2AbrLGZ480.webp,近牛市口地铁站 · 万象城/水碾河,高档型,超棒,成都
536,枫叶丹精品酒店(成都龙泉驿地铁站店),chengdu_72173,4.9,https://userimg.qunarzz.com/imgs/202302/19/C.uMUKN5SYlnsBGzAh5480.webp,近龙泉驿地铁站 · 龙泉驿/体育中心,经济型,超棒,成都
568,成都春熙路天府广场地铁站亚朵酒店,chengdu_72205,4.9,https://userimg.qunarzz.com/imgs/201912/20/C.3HL-RxQbw7JHcpiDx480.webp,近春熙路 · 天府广场商圈,高档型,超棒,成都
1016,弗尼顿酒店(成都火车南站店),chengdu_7222,4.8,https://userimg.qunarzz.com/imgs/201912/14/C.TUeP-Zs0kTrFGbPId480.webp,近火车南站地铁站 · 成都火车南站/凯德天府,舒适型,棒,成都
828,金满地酒店(成都金科北路地铁站店),chengdu_7227,4.9,https://userimg.qunarzz.com/imgs/202206/01/C.L1ZO6Z9aECTryJz7Z480.webp,近金科北路地铁站 · 高新西区/茶店子客运站,经济型,超棒,成都
752,全季酒店(成都牛市口店),chengdu_72445,4.9,https://userimg.qunarzz.com/imgs/202312/12/C.rbPYMRVadXsqMd5Yx480.webp,近牛王庙地铁站 · 万象城/水碾河,舒适型,超棒,成都
797,驿居酒店(成都新南门九眼桥店),chengdu_72462,4.7,https://userimg.qunarzz.com/imgs/202006/23/C.CI5JrmiBg6gNZOQYS480.webp,近九眼桥 · 九眼桥商圈,经济型,很好,成都
683,成都步青云酒店(武侯祠锦里店),chengdu_72491,4.9,https://userimg.qunarzz.com/imgs/202005/22/C.0trAxNS34mxdLb4Rk480.webp,近高朋大道地铁站 · 红牌楼/大悦城,高档型,超棒,成都
698,鹿家酒店(成都龙井店),chengdu_72565,4.8,https://userimg.qunarzz.com/imgs/202006/02/C.mXYVcu3QDzDJ_XLMu480.webp,近簇桥地铁站 · 红牌楼/大悦城,经济型,棒,成都
180,艾斯尼尼酒店公寓(成都西宸天街茶店子地铁站店),chengdu_72598,4.9,https://userimg.qunarzz.com/imgs/202206/29/C.zUnQ_guoReGGy2FAu480.webp,近茶店子地铁站 · 欢乐谷/西南交大,舒适型,超棒,成都
219,近未来美术馆旅舍(春熙路太古里店),chengdu_72617,4.8,https://userimg.qunarzz.com/imgs/202307/27/C.cEKhZcc3a-0wOK1nc480.webp,近市二医院地铁站 · 339天府熊猫塔/望平街,经济型,棒,成都
687,美沁酒店(成都宽窄巷子奎星楼店),chengdu_72707,4.8,https://userimg.qunarzz.com/imgs/202105/16/C.NpxrfQ1WyLEJLtNB1480.webp,近宽窄巷子 · 宽窄巷子商圈,高档型,棒,成都
323,橙曼酒店(成都环球中心店),chengdu_72769,4.8,https://userimg.qunarzz.com/imgs/202006/10/C.4HtKnvY8YsKqxNgtv480.webp,近成都金融城演艺中心 · 金融城/双子塔,舒适型,棒,成都
242,成都东区智选假日酒店,chengdu_72847,4.9,https://userimg.qunarzz.com/imgs/202006/17/C.iSWvMmApdD2butYbr480.webp,近四川大学华西第二医院(锦江院区) · 三圣乡/华西附二院,高档型,超棒,成都
808,来住星辰酒店(成都春熙路店),chengdu_72946,4.9,https://userimg.qunarzz.com/imgs/202307/30/C.uQTxNRVvHcxpiXuHV480.webp,春熙路景区内,舒适型,超棒,成都
198,成都香榭华景酒店,chengdu_7297,4.8,https://userimg.qunarzz.com/imgs/202307/18/C.HIbSRHyz2VomoBu9i480.webp,近师大现代花园 · 龙泉驿/体育中心,经济型,棒,成都
482,成都泰合国际大饭店,chengdu_73,4.9,https://userimg.qunarzz.com/imgs/202303/18/C.WQuIZGif1n422peLi480.webp,近四川大学华西医院 · 天府广场商圈,五星级,超棒,成都
483,成都宽窄巷子亚朵酒店,chengdu_73037,4.9,https://userimg.qunarzz.com/imgs/202308/31/C.Oy8ChNk_eRdj5B0mk480.webp,近宽窄巷子 · 宽窄巷子商圈,高档型,超棒,成都
477,如家酒店·NEO(成都339电视塔新鸿路地铁站店),chengdu_73042,4.8,https://userimg.qunarzz.com/imgs/202403/26/C.hZFTlJSWupP7TW7XW480.webp,近建设路 · 339天府熊猫塔/望平街,经济型,棒,成都
356,成都爱维拉公寓,chengdu_73072,4.8,https://userimg.qunarzz.com/imgs/202007/01/C.fcJeSnbeOppqjyOu1480.webp,近怡心湖地铁站 · 天府新区/西博城地区,舒适型,棒,成都
720,S FEEL设计师酒店(成都九眼桥牛王庙地铁站店),chengdu_73211,4.8,https://userimg.qunarzz.com/imgs/202306/14/C.vYqoWOV0cI33-4i9V480.webp,近九眼桥 · 九眼桥商圈,舒适型,棒,成都
1089,金瑞轩酒店(成都熊猫基地动物园地铁站店),chengdu_73245,4.8,https://userimg.qunarzz.com/imgs/202007/10/C.dBnlgoG4s4CrR_aj7480.webp,近成都动物园 · 熊猫基地/西部战区总医院,舒适型,棒,成都
946,成都费尔顿大酒店,chengdu_7351,4.9,https://userimg.qunarzz.com/imgs/202304/29/C.XxXK7K6Ng4HhWZevK480.webp,近南熏大道地铁站 · 国色天乡乐园/温江大学城,豪华型,超棒,成都
225,成都富力丽思卡尔顿酒店,chengdu_7352,4.9,https://userimg.qunarzz.com/imgs/202107/13/C.O1whiOp8EFQRyExZp480.webp,近天府广场 · 天府广场商圈,豪华型,超棒,成都
87,成都环球中心天堂洲际大饭店,chengdu_7358,4.9,https://userimg.qunarzz.com/imgs/202305/06/C.TjVP7TfjRw27UJpQT480.webp,近成都环球中心 · 海洋乐园/世纪城新会展,豪华型,超棒,成都
910,成都明宇雅舍酒店,chengdu_7397,4.7,https://userimg.qunarzz.com/imgs/202306/20/C.mE7s_bql5kgxg-yLl480.webp,近火车南站地铁站 · 成都火车南站/凯德天府,高档型,很好,成都
192,西门智选假日酒店(成都宽窄巷子店),chengdu_7432,4.9,https://userimg.qunarzz.com/imgs/202203/30/C.RQ1okhOLJOUZ7AnuO480.webp,近抚琴地铁站 · 欢乐谷/西南交大,高档型,超棒,成都
463,成都高新豪生大酒店,chengdu_7452,4.9,https://userimg.qunarzz.com/imgs/202205/13/C.Y4N0BfIlOy7OsGDlI480.webp,近金融城地铁站 · 金融城/双子塔,豪华型,超棒,成都
1022,锦新酒店(成都大悦城太平园地铁站店),chengdu_7467,4.8,https://userimg.qunarzz.com/imgs/202004/13/C.aIV94akBiFE6LAyqa480.webp,近太平园地铁站 · 红牌楼/大悦城,经济型,棒,成都
636,如家酒店(成都宽窄巷子花牌坊地铁站店),chengdu_7482,4.7,https://userimg.qunarzz.com/imgs/202112/02/C.MZeXHHfq4dvCuuB2i480.webp,近抚琴地铁站 · 宽窄巷子商圈,经济型,很好,成都
422,维也纳酒店(成都南站三瓦窑地铁站店),chengdu_7486,4.8,https://userimg.qunarzz.com/imgs/202012/11/C.IYBalFF719GnIVPUF480.webp,近锦华万达 · 成都火车南站/凯德天府,舒适型,棒,成都
130,如家商旅酒店(成都宽窄巷子抚琴地铁站店),chengdu_7489,4.8,https://userimg.qunarzz.com/imgs/202308/23/C.NJjFqTS89nmiX6qhS480.webp,近抚琴地铁站 · 宽窄巷子商圈,舒适型,棒,成都
445,成都雅诗阁来福士,chengdu_7507,4.8,https://userimg.qunarzz.com/imgs/202205/18/C.muG4J2sfovwkoAAls480.webp,近省体育馆地铁站 · 华西医院商圈,豪华型,棒,成都
1006,四月天酒店(成都牛市口海椒市店),chengdu_751,4.9,https://userimg.qunarzz.com/imgs/202203/30/C.uaeYKyhS-hA5zV5kJ480.webp,近牛王庙地铁站 · 九眼桥商圈,经济型,超棒,成都
643,绅泰大酒店(成都金融城双子塔店),chengdu_7513,4.8,https://userimg.qunarzz.com/imgs/202206/03/C.1MVsJHL_FKhPt7wM_480.webp,近三峡大厦 · 金融城/双子塔,高档型,棒,成都
156,风尚天骄酒店(成都宽窄巷子骡马市地铁站店),chengdu_75365,4.9,https://userimg.qunarzz.com/imgs/202306/13/C.GGIZqXLws9Cd0d0XL480.webp,近文殊院地铁站 · 文殊院/龙湖上城天街,经济型,超棒,成都
320,成都拉菲国际酒店,chengdu_7579,4.9,https://userimg.qunarzz.com/imgs/202306/26/C.AJno_yXoQeawUqV6X480.webp,近凤溪河地铁站 · 国色天乡乐园/温江大学城,高档型,超棒,成都
1032,凤凰天骄酒店(成都望丛祠郫都客运中心店),chengdu_7596,4.9,https://userimg.qunarzz.com/imgs/201908/24/C.O8S3rsF1ND0oy5p3m480.webp,近四姑娘山直通车 · 郫县商圈,舒适型,超棒,成都
976,成都雅住优享酒店(春熙路王府井店),chengdu_7646,4.8,https://userimg.qunarzz.com/imgs/202303/27/C.OISyOmFno-7xxbkCm480.webp,近春熙路 · 春熙路/太古里,经济型,棒,成都
846,豪阁遇上酒店(成都宽窄巷子店),chengdu_7675,4.9,https://userimg.qunarzz.com/imgs/202205/17/C.kGmc3KlKgNgKgxnBl480.webp,近宽窄巷子地铁站 · 宽窄巷子商圈,高档型,超棒,成都
336,成都龙运花园酒店,chengdu_7697,4.6,https://userimg.qunarzz.com/imgs/202104/06/C.5VLwWd5d2MYSAqVZc480.webp,近万达广场(成都龙泉驿店) · 龙泉驿/体育中心,舒适型,好,成都
870,和颐酒店(成都宽窄巷子楚天君临店),chengdu_7704,4.9,https://userimg.qunarzz.com/imgs/202211/27/C.7GWqMRxt6qtfblRXx480.webp,近中医大省医院地铁站 · 宽窄巷子商圈,高档型,超棒,成都
1044,成都壹禅酒店(成都医学院地铁站店),chengdu_7725,4.9,https://userimg.qunarzz.com/imgs/202402/13/C.aO6IjbSZ2Qx_joyEO480.webp,近成都医学院地铁站 · 新都大学城,舒适型,超棒,成都
1046,成都长生苑商务酒店,chengdu_773,4.5,https://userimg.qunarzz.com/imgs/202008/13/C.YtTp8Hi2lYWY_BoLi480.webp,近宽窄巷子 · 宽窄巷子商圈,经济型,不错,成都
1000,鸿腾酒店(成都光华公园地铁站店),chengdu_7748,4.8,https://userimg.qunarzz.com/imgs/202203/30/C.YVYksU8QvUhXKRxe8480.webp,近光华公园地铁站 · 国色天乡乐园/温江大学城,舒适型,棒,成都
562,檀香花园酒店(茶店子客运站地铁店),chengdu_7752,4.9,https://userimg.qunarzz.com/imgs/202306/13/C.QQXCrK0il9-okdXil480.webp,近茶店子客运站 · 高新西区/茶店子客运站,高档型,超棒,成都
549,成都高新亚朵酒店,chengdu_7766,4.9,https://userimg.qunarzz.com/imgs/202403/26/C.nHfnXblWbVm40kE-l480.webp,近天府三街地铁站 · 海洋乐园/世纪城新会展,高档型,超棒,成都
757,成都爱丽思酒店,chengdu_7788,4.8,https://userimg.qunarzz.com/imgs/202206/02/C.PzPOFcQVD-O7eJbyU480.webp,近成都环球中心 · 金融城/双子塔,舒适型,棒,成都
941,如家酒店(成都双流机场时代奥特莱斯龙桥路地铁站店),chengdu_7799,4.8,https://userimg.qunarzz.com/imgs/202311/30/C.QVXsjHiuKkjKpAo_i480.webp,近龙桥小区 · 双流国际机场/空港花田,经济型,棒,成都
648,成都好客大酒店(武侯祠高升桥地铁站店),chengdu_7814,4.8,https://userimg.qunarzz.com/imgs/202206/01/C.l3mnx3yU-nU7uE6Ey480.webp,近高升桥地铁站 · 锦里商圈,高档型,棒,成都
125,成都上层名人酒店,chengdu_7815,4.9,https://userimg.qunarzz.com/imgs/201912/20/C.YnfylHlMMJ8mS-sxz480.webp,近文殊院 · 文殊院/龙湖上城天街,豪华型,超棒,成都
209,隐庐酒店(成都新会展环球中心店),chengdu_7848,4.8,https://userimg.qunarzz.com/imgs/202311/08/C.6Cnp33b_loJiLrw23480.webp,近两江国际 · 海洋乐园/世纪城新会展,高档型,棒,成都
37,如家酒店(成都春熙路地铁站店),chengdu_7875,4.8,https://userimg.qunarzz.com/imgs/202009/18/C._E1EFGaWNPajTmvHa480.webp,近春熙路 · 春熙路/太古里,经济型,棒,成都
678,成都大鱼高新服务式公寓,chengdu_79690,4.9,https://userimg.qunarzz.com/imgs/202303/24/C.T8cqjK0_9xaafZ4Pl480.webp,近世纪城地铁站 · 海洋乐园/世纪城新会展,经济型,超棒,成都
117,尖微空间艺术酒店(成都春熙路步行街店),chengdu_8126,4.6,https://userimg.qunarzz.com/imgs/201907/23/C.QLigBOQpu2Uqm2OBD480.webp,近春熙路 · 春熙路/太古里,经济型,好,成都
254,建国璞隐酒店(成都青羊万达万和中心店),chengdu_81899,4.9,https://userimg.qunarzz.com/imgs/202007/17/C.9W1y9vQQ-P9-zzfLQ480.webp,近中坝地铁站 · 成都火车西站商圈,高档型,超棒,成都
707,成都宿泊酒店,chengdu_81900,4.9,https://userimg.qunarzz.com/imgs/202007/17/C.KVvQv222wwvMHIao2480.webp,近路易艺术城堡 · 成都火车南站/凯德天府,高档型,超棒,成都
358,雅诗悦轻奢精品公寓,chengdu_81925,4.7,https://userimg.qunarzz.com/imgs/202307/30/C.KUCro-d7OdciY1sa-480.webp,近驷马桥地铁站 · 火车北站/成都动物园,经济型,很好,成都
1095,竹樾酒店(成都武侯祠锦里店),chengdu_81941,4.8,https://userimg.qunarzz.com/imgs/202312/09/C.4JxLn__PPloeTM7q_480.webp,近武侯祠 · 锦里商圈,舒适型,棒,成都
124,全季酒店(成都金牛万达店),chengdu_81968,4.9,https://userimg.qunarzz.com/imgs/202205/17/C.FO2Xg673b9fpeJfQw480.webp,近人民北路地铁站 · 火车北站/成都动物园,舒适型,超棒,成都
384,成都斯维登精品公寓(火车东站西广场店),chengdu_82238,4.9,https://userimg.qunarzz.com/imgs/202008/25/C.4ZyrDSoQM3eLHU-Po480.webp,近成都东站 · 成都火车东站商圈,舒适型,超棒,成都
333,都市花园酒店(成都文殊院店),chengdu_82301,4.9,https://userimg.qunarzz.com/imgs/202008/28/C.oGeIvPPT_wUXd1_UP480.webp,近文殊院 · 文殊院/龙湖上城天街,高档型,超棒,成都
85,成都春熙路希尔顿欢朋酒店,chengdu_82326,4.9,https://userimg.qunarzz.com/imgs/202206/30/C.ZS3wfmLPJn4H_PF5r480.webp,近春熙路 · 春熙路/太古里,高档型,超棒,成都
476,丽之金酒店(成都双流国际机场航都大街地铁站店),chengdu_82331,4.9,https://userimg.qunarzz.com/imgs/202311/15/C.BNvTEU2bAKBPJbGM8480.webp,近时代奥特莱斯 · 双流国际机场/空港花田,舒适型,超棒,成都
745,成都七一世外桃源酒店,chengdu_82521,4.9,https://userimg.qunarzz.com/imgs/202311/28/C.USk9uvDYOmPxBPmAv480.webp,近钟楼地铁站 · 新都大学城,豪华型,超棒,成都
735,康铂酒店(成都会展中心骑龙地铁站店),chengdu_82522,4.9,https://userimg.qunarzz.com/imgs/202303/14/C.huZ74_L7_D2ouHjN_480.webp,近骑龙地铁站 · 华阳/海洋公园,高档型,超棒,成都
159,近未来美术馆旅舍(春熙路IFS店),chengdu_82551,4.8,https://userimg.qunarzz.com/imgs/202011/26/C.vFfu_N9JGpFfBbdU9480.webp,春熙路景区内,经济型,棒,成都
211,西姆轻奢成都天府广场酒店,chengdu_8256,4.8,https://userimg.qunarzz.com/imgs/202206/14/C.uR35Qmro18XSBn1ir480.webp,近天府广场 · 天府广场商圈,舒适型,棒,成都
748,陌上轻雅酒店(成都龙湖北城天街五块石地铁站店),chengdu_82726,4.9,https://userimg.qunarzz.com/imgs/202303/21/C.2JunAmSiFVspZ8svS480.webp,近五块石地铁站 · 火车北站/成都动物园,高档型,超棒,成都
503,瓦当瓦舍旅行酒店(成都春熙路步行街店),chengdu_82742,4.8,https://userimg.qunarzz.com/imgs/202307/01/C.uH0PWYzObbdM56JJY480.webp,春熙路景区内,舒适型,棒,成都
756,花漾酒店(成都世纪城新会展中心店),chengdu_82760,4.9,https://userimg.qunarzz.com/imgs/202009/27/C.ixilF22NFwnUnhtg2480.webp,近科华南路 · 海洋乐园/世纪城新会展,舒适型,超棒,成都
764,云孚里酒店(成都国色天乡店),chengdu_82777,4.8,https://userimg.qunarzz.com/imgs/202011/15/C.vkv8155e1k7XmIlS5480.webp,近成都森林 · 国色天乡乐园/温江大学城,舒适型,棒,成都
784,宜都城市酒店(成都双流国际机场店),chengdu_82779,4.8,https://userimg.qunarzz.com/imgs/202106/05/C.6yQLCta1CTJS5leMt480.webp,近北京华联空港购物中心 · 双流国际机场/空港花田,舒适型,棒,成都
970,SFEEL设计师酒店(成都浣花溪公园店),chengdu_82802,4.9,https://userimg.qunarzz.com/imgs/202012/07/C.0aXM-AA9XEtUsX4XA480.webp,近杜甫草堂 · 杜甫草堂/省人民医院,舒适型,超棒,成都
469,观红酒店(成都春熙路太古里店),chengdu_82820,4.8,https://userimg.qunarzz.com/imgs/202101/07/C.IjDQE66cujeLBK196480.webp,近春熙路 · 春熙路/太古里,高档型,棒,成都
744,牧云台Mouinty梵音度假公寓(西宸天街茶店子地铁站店),chengdu_82821,4.9,https://userimg.qunarzz.com/imgs/202011/02/C.20ZgBoMe1nvRJv-VM480.webp,近茶店子地铁站 · 欢乐谷/西南交大,经济型,超棒,成都
23,华莱轻奢公寓(成都东站西广场店),chengdu_82880,4.9,https://userimg.qunarzz.com/imgs/202304/08/C.yKOGbXc4x7QlWj88N480.webp,近成都东站 · 成都火车东站商圈,经济型,超棒,成都
692,凯里亚德酒店(成都双流机场万达店),chengdu_83003,4.9,https://userimg.qunarzz.com/imgs/202010/23/C.1FbrMssBIwc_EK9fs480.webp,近双流万达广场 · 海滨城/体育中心,高档型,超棒,成都
353,希岸酒店(成都新会展环球中心店),chengdu_83021,4.9,https://userimg.qunarzz.com/imgs/202104/01/C.3s2WXXF77SCm_AhJm480.webp,近大源地铁站 · 海洋乐园/世纪城新会展,舒适型,超棒,成都
653,成都武侯新城智选假日酒店,chengdu_83034,4.9,https://userimg.qunarzz.com/imgs/202011/05/C.KHYHoQEPlL-0-YyxE480.webp,近武青南路地铁站 · 红牌楼/大悦城,高档型,超棒,成都
780,秋果S酒店(成都宽窄巷子店),chengdu_83126,4.9,https://userimg.qunarzz.com/imgs/202311/29/C.gV5qETfW957iNmgFT480.webp,近宽窄巷子 · 宽窄巷子商圈,高档型,超棒,成都
449,成都星瑞美丽华酒店,chengdu_8315,4.9,https://userimg.qunarzz.com/imgs/202301/05/C.iahJFAjIa_ciK_gWj480.webp,近中海国际社区 · 高新西区/茶店子客运站,高档型,超棒,成都
57,隐沫酒店(成都春熙路太古里店),chengdu_83190,4.8,https://userimg.qunarzz.com/imgs/202011/25/C.UY65pSG69p1BXWaWG480.webp,近春熙路 · 春熙路/太古里,高档型,棒,成都
347,成都太古里春熙林恩国际酒店,chengdu_8320,4.9,https://userimg.qunarzz.com/imgs/202106/08/C.buNAxJy7ppJAGd2ZW480.webp,近春熙路 · 春熙路/太古里,高档型,超棒,成都
628,不大酒店(成都世纪城新会展店),chengdu_83215,4.9,https://userimg.qunarzz.com/imgs/202306/13/C.WGB9bogGd8iiLSPKI480.webp,近天府五街 · 海洋乐园/世纪城新会展,高档型,超棒,成都
257,7天优品premium酒店(成都双流广场地铁站体育中心店),chengdu_8324,4.9,https://userimg.qunarzz.com/imgs/202205/14/C.Tyjfz8814pmDqEWe8480.webp,近双流 · 海滨城/体育中心,经济型,超棒,成都
